price,total,transaction_date,type,units_traded
37276000,413763,2023-05-30 20:41:05,1,0.0111
37278000,126745,2023-05-30 20:41:12,0,0.0034
37272000,257176,2023-05-30 20:41:12,1,0.0069
37270000,2608900,2023-05-30 20:41:24,1,0.07
37270000,3559285,2023-05-30 20:41:24,0,0.0955
37280000,279600,2023-05-30 20:41:25,0,0.0075
37281000,3239718,2023-05-30 20:41:25,0,0.0869
37282000,33553,2023-05-30 20:41:25,0,0.0009
37271000,286986,2023-05-30 20:41:44,1,0.0077
37283000,3728,2023-05-30 20:41:50,0,0.0001
37284000,4548648,2023-05-30 20:42:07,1,0.122
37287000,2457213,2023-05-30 20:42:26,0,0.0659
37291000,432575,2023-05-30 20:42:28,0,0.0116
37292000,298336,2023-05-30 20:42:28,0,0.008
37283000,175230,2023-05-30 20:42:41,1,0.0047
37284000,234889,2023-05-30 20:42:47,1,0.0063
37284000,3896178,2023-05-30 20:43:09,1,0.1045
37283000,3728,2023-05-30 20:43:09,1,0.0001
37281000,3098051,2023-05-30 20:43:09,1,0.0831
37278000,3097801,2023-05-30 20:43:09,1,0.0831
37277000,2053962,2023-05-30 20:43:09,1,0.0551
37276000,3149822,2023-05-30 20:43:09,1,0.0845
37275000,2050125,2023-05-30 20:43:09,1,0.055
37272000,499444,2023-05-30 20:43:09,1,0.0134
37271000,790145,2023-05-30 20:43:09,1,0.0212
37274000,514381,2023-05-30 20:43:32,1,0.0138
37274000,26091,2023-05-30 20:43:35,1,0.0007
37285000,33556,2023-05-30 20:44:00,0,0.0009
37273000,52182,2023-05-30 20:44:05,1,0.0014
37279000,3914295,2023-05-30 20:44:06,0,0.105
37281000,402634,2023-05-30 20:44:26,0,0.0108
37279000,935702,2023-05-30 20:44:28,1,0.0251
37278000,3888095,2023-05-30 20:44:58,0,0.1043
37281000,33552,2023-05-30 20:45:27,0,0.0009
37273000,335457,2023-05-30 20:45:43,1,0.009000000000000001
37282000,3731928,2023-05-30 20:45:49,0,0.1001
37275000,2046397,2023-05-30 20:45:52,1,0.0549
37275000,309382,2023-05-30 20:46:01,1,0.0083
37281000,3001120,2023-05-30 20:46:07,1,0.0805
37273000,41000,2023-05-30 20:46:12,1,0.0011
37278000,2344786,2023-05-30 20:46:36,0,0.0629
37275000,708225,2023-05-30 20:47:08,1,0.019
37273000,175183,2023-05-30 20:47:08,1,0.0047
37272000,950436,2023-05-30 20:47:08,1,0.0255
37276000,167742,2023-05-30 20:47:18,1,0.0045
37275000,152827,2023-05-30 20:47:18,1,0.0041
37287000,100674,2023-05-30 20:47:27,0,0.0027
37277000,503239,2023-05-30 20:47:27,1,0.0135
37287000,831500,2023-05-30 20:47:32,0,0.0223
37288000,3728,2023-05-30 20:47:32,0,0.0001
37290000,909876,2023-05-30 20:47:32,0,0.0244
37292000,283419,2023-05-30 20:47:36,0,0.0076
37293000,305802,2023-05-30 20:47:36,0,0.0082
37286000,2259531,2023-05-30 20:47:51,0,0.0606
37292000,1999,2023-05-30 20:48:10,0,5.363e-05
37280000,7456,2023-05-30 20:48:11,1,0.0002
37286000,1275181,2023-05-30 20:48:12,1,0.0342
37288000,3728,2023-05-30 20:48:42,0,0.0001
37287000,3344643,2023-05-30 20:48:42,0,0.0897
37289000,197631,2023-05-30 20:48:42,0,0.0053
37276000,2087456,2023-05-30 20:49:12,1,0.055999999999999994
37271000,44725,2023-05-30 20:49:18,1,0.0012
37270000,324249,2023-05-30 20:49:18,1,0.0087
37283000,1047652,2023-05-30 20:49:25,0,0.0281
37285000,70841,2023-05-30 20:49:27,0,0.0019
37289000,193902,2023-05-30 20:49:36,0,0.0052
37289000,797984,2023-05-30 20:49:44,0,0.0214
37281000,3552879,2023-05-30 20:49:45,1,0.0953
37283000,3728,2023-05-30 20:43:09,1,0.0001
37281000,3552879,2023-05-30 20:49:45,1,0.0953
37287000,48999,2023-05-30 20:50:14,0,0.00131413
37286000,727077,2023-05-30 20:50:16,0,0.0195
37287000,3728,2023-05-30 20:50:17,1,0.0001
37286000,3374383,2023-05-30 20:50:17,0,0.0905
37286000,44743,2023-05-30 20:50:17,1,0.0012
37277000,4823643,2023-05-30 20:50:33,1,0.1294
37277000,961746,2023-05-30 20:50:33,1,0.0258
37275000,726862,2023-05-30 20:50:35,1,0.0195
37283000,246067,2023-05-30 20:50:38,0,0.0066
37283000,324362,2023-05-30 20:50:41,0,0.0087
37281000,3336649,2023-05-30 20:50:42,0,0.0895
37282000,3325554,2023-05-30 20:50:42,0,0.0892
37283000,3262262,2023-05-30 20:50:42,0,0.0875
37283000,4928812,2023-05-30 20:50:42,1,0.1322
37283000,5338925,2023-05-30 20:50:42,1,0.1432
37283000,727018,2023-05-30 20:50:43,1,0.0195
37283000,398928,2023-05-30 20:50:43,1,0.0107
37283000,4928812,2023-05-30 20:50:43,1,0.1322
37283000,8071769,2023-05-30 20:50:43,1,0.2165
37283000,2117674,2023-05-30 20:50:44,1,0.0568
37284000,402667,2023-05-30 20:50:44,0,0.0108
37284000,4928944,2023-05-30 20:50:48,1,0.1322
37284000,1360866,2023-05-30 20:50:48,0,0.0365
37284000,727038,2023-05-30 20:50:48,1,0.0195
37284000,727038,2023-05-30 20:50:52,1,0.0195
37284000,4928944,2023-05-30 20:51:01,1,0.1322
37284000,398938,2023-05-30 20:51:01,1,0.0107
37284000,5339068,2023-05-30 20:51:02,1,0.1432
37284000,3064744,2023-05-30 20:51:08,1,0.0822
37285000,223710,2023-05-30 20:51:15,0,0.006
37284000,186420,2023-05-30 20:51:15,1,0.005
37284000,5227216,2023-05-30 20:51:15,1,0.1402
37285000,3728,2023-05-30 20:51:21,0,0.0001
37285000,29828,2023-05-30 20:51:29,1,0.0008
37284000,492148,2023-05-30 20:51:29,1,0.0132
37284000,689754,2023-05-30 20:51:30,1,0.0185
37284000,1394421,2023-05-30 20:51:36,1,0.0374
37284000,1957410,2023-05-30 20:51:42,1,0.0525
37285000,380307,2023-05-30 20:51:53,0,0.0102
37285000,693501,2023-05-30 20:51:53,0,0.0186
37284000,320642,2023-05-30 20:52:01,1,0.0086
37284000,727038,2023-05-30 20:52:01,1,0.0195
37284000,3239979,2023-05-30 20:52:03,1,0.0869
37284000,1577113,2023-05-30 20:52:07,1,0.0423
37283000,846324,2023-05-30 20:52:11,1,0.0227
37281000,171492,2023-05-30 20:52:17,1,0.0046
37280000,2989856,2023-05-30 20:52:17,1,0.0802
37280000,22368,2023-05-30 20:52:22,1,0.0006
37280000,29824,2023-05-30 20:52:29,1,0.0008
37279000,3727,2023-05-30 20:52:34,1,0.0001
37278000,1960822,2023-05-30 20:52:34,1,0.0526
37277000,3168545,2023-05-30 20:52:36,1,0.085
37276000,279570,2023-05-30 20:52:38,1,0.0075
37280000,4548160,2023-05-30 20:52:39,1,0.122
37286000,15432675,2023-05-30 20:52:52,1,0.4139
37286000,11185,2023-05-30 20:52:52,0,0.0003
37286000,4929209,2023-05-30 20:52:52,1,0.1322
37286000,15302174,2023-05-30 20:52:55,1,0.4104
37286000,947064,2023-05-30 20:53:01,1,0.0254
37287000,7457,2023-05-30 20:54:02,0,0.0002
37288000,11186,2023-05-30 20:54:02,0,0.0003
37289000,413907,2023-05-30 20:54:02,0,0.0111
37289000,246107,2023-05-30 20:54:07,0,0.0066
37289000,9999,2023-05-30 20:54:11,0,0.00026817
37286000,462346,2023-05-30 20:54:13,1,0.0124
37286000,201344,2023-05-30 20:54:23,1,0.0054
37286000,727077,2023-05-30 20:54:25,0,0.0195
37285000,3728,2023-05-30 20:54:31,1,0.0001
37280000,3097968,2023-05-30 20:54:31,1,0.0831
37278000,160295,2023-05-30 20:54:33,1,0.0043
37277000,5215052,2023-05-30 20:54:33,1,0.1399
37286000,999,2023-05-30 20:54:53,0,2.681e-05
37282000,3661092,2023-05-30 20:55:00,0,0.0982
37282000,2740227,2023-05-30 20:55:03,0,0.0735
37286000,730805,2023-05-30 20:55:06,0,0.0196
37286000,2728,2023-05-30 20:55:11,0,7.319e-05
37289000,415094,2023-05-30 20:55:12,0,0.01113183
37290000,14916,2023-05-30 20:55:12,0,0.0004
37291000,7458,2023-05-30 20:55:12,0,0.0002
37294000,7458,2023-05-30 20:55:21,0,0.0002
37292000,7458,2023-05-30 20:55:21,0,0.0002
37293000,7458,2023-05-30 20:55:21,0,0.0002
37295000,660121,2023-05-30 20:55:21,0,0.0177
37295000,466187,2023-05-30 20:55:31,0,0.0125
37297000,7459,2023-05-30 20:55:32,0,0.0002
37296000,7459,2023-05-30 20:55:32,0,0.0002
37298000,7459,2023-05-30 20:55:32,0,0.0002
37284000,492148,2023-05-30 20:51:29,1,0.0132
37284000,689754,2023-05-30 20:51:30,1,0.0185
37284000,1394421,2023-05-30 20:51:36,1,0.0374
37296000,7459,2023-05-30 20:55:32,0,0.0002
37297000,7459,2023-05-30 20:55:32,0,0.0002
37298000,7459,2023-05-30 20:55:32,0,0.0002
37300000,727350,2023-05-30 20:55:33,0,0.0195
37299000,175305,2023-05-30 20:55:33,0,0.0047
37300000,7900140,2023-05-30 20:55:33,0,0.2118
37300000,5341360,2023-05-30 20:55:33,0,0.1432
37300000,8075450,2023-05-30 20:55:34,0,0.2165
37300000,5341360,2023-05-30 20:55:35,0,0.1432
37300000,4931060,2023-05-30 20:55:36,0,0.1322
37298000,3796936,2023-05-30 20:55:38,0,0.1018
37297000,52215,2023-05-30 20:55:41,1,0.0014
37300000,399110,2023-05-30 20:55:41,0,0.0107
37300000,7460,2023-05-30 20:55:45,0,0.0002
37300000,4931060,2023-05-30 20:55:47,0,0.1322
37300000,4931060,2023-05-30 20:55:54,0,0.1322
37300000,5341360,2023-05-30 20:55:58,0,0.1432
37300000,193960,2023-05-30 20:56:03,0,0.0052
37299000,727330,2023-05-30 20:56:05,1,0.0195
37299000,727330,2023-05-30 20:56:07,1,0.0195
37303000,7460,2023-05-30 20:56:09,0,0.0002
37300000,89520,2023-05-30 20:56:09,0,0.0024
37301000,11190,2023-05-30 20:56:09,0,0.0003
37302000,7460,2023-05-30 20:56:09,0,0.0002
37304000,802036,2023-05-30 20:56:09,0,0.0215
37299000,48488,2023-05-30 20:56:16,1,0.0013
37299000,522186,2023-05-30 20:56:16,1,0.013999999999999999
37293000,708567,2023-05-30 20:56:20,1,0.019
37298000,3729,2023-05-30 20:56:20,1,0.0001
37297000,7459,2023-05-30 20:56:20,1,0.0002
37295000,100696,2023-05-30 20:56:20,1,0.0027
37294000,2972331,2023-05-30 20:56:20,1,0.0797
37292000,1931725,2023-05-30 20:56:20,1,0.0518
37303000,212627,2023-05-30 20:56:33,0,0.0057
37303000,171593,2023-05-30 20:56:40,0,0.0046
37296000,2427969,2023-05-30 20:56:42,1,0.0651
37289000,11186,2023-05-30 20:56:42,1,0.0003
37289000,1953943,2023-05-30 20:56:47,1,0.0524
37303000,74606,2023-05-30 20:56:48,0,0.002
37291000,74582,2023-05-30 20:56:57,1,0.002
37304000,3730,2023-05-30 20:57:03,0,0.0001
37305000,14922,2023-05-30 20:57:08,0,0.0004
37306000,7461,2023-05-30 20:57:08,0,0.0002
37307000,22384,2023-05-30 20:57:08,0,0.0006
37308000,7461,2023-05-30 20:57:08,0,0.0002
37309000,7461,2023-05-30 20:57:08,0,0.0002
37310000,7462,2023-05-30 20:57:08,0,0.0002
37316000,160458,2023-05-30 20:57:08,0,0.0043
37304000,425265,2023-05-30 20:57:14,1,0.0114
37305000,7461,2023-05-30 20:57:31,0,0.0002
37316000,141800,2023-05-30 20:57:31,0,0.0038
37316000,199500,2023-05-30 20:58:11,0,0.00534625
37316000,93290,2023-05-30 20:58:13,0,0.0025
37317000,3731,2023-05-30 20:58:56,0,0.0001
37316000,199780,2023-05-30 20:58:56,0,0.00535375
37318000,37318,2023-05-30 20:58:56,0,0.001
37319000,727720,2023-05-30 20:58:58,0,0.0195
37318000,486859,2023-05-30 20:59:01,1,0.01304625
37316000,93290,2023-05-30 20:59:01,1,0.0025
37315000,3731,2023-05-30 20:59:01,1,0.0001
37313000,349016,2023-05-30 20:59:01,1,0.00935375
37300000,8075450,2023-05-30 20:55:34,0,0.2165
37300000,5341360,2023-05-30 20:55:35,0,0.1432
37300000,4931060,2023-05-30 20:55:36,0,0.1322
37298000,3796936,2023-05-30 20:55:38,0,0.1018
37318000,486859,2023-05-30 20:59:01,1,0.01304625
37316000,93290,2023-05-30 20:59:01,1,0.0025
37315000,3731,2023-05-30 20:59:01,1,0.0001
37313000,349016,2023-05-30 20:59:01,1,0.00935375
37313000,149252,2023-05-30 20:59:02,1,0.004
37319000,1530079,2023-05-30 20:59:02,0,0.040999999999999995
37319000,727720,2023-05-30 20:59:07,0,0.0195
37319000,5344080,2023-05-30 20:59:07,0,0.1432
37319000,5344080,2023-05-30 20:59:09,0,0.1432
37316000,727662,2023-05-30 20:59:13,1,0.0195
37316000,727662,2023-05-30 20:59:16,1,0.0195
37316000,727662,2023-05-30 20:59:17,1,0.0195
37316000,272406,2023-05-30 20:59:19,1,0.0073
37319000,727720,2023-05-30 20:59:22,0,0.0195
37319000,727720,2023-05-30 20:59:29,0,0.0195
37319000,190326,2023-05-30 20:59:30,0,0.0051
37319000,18659,2023-05-30 20:59:33,1,0.0005
37303000,7460,2023-05-30 20:56:09,0,0.0002
37319000,18659,2023-05-30 20:59:33,1,0.0005
37320000,149280,2023-05-30 20:59:34,0,0.004
37320000,727740,2023-05-30 20:59:35,0,0.0195
37320000,608503,2023-05-30 20:59:36,0,0.01630503
37320000,31832,2023-05-30 20:59:43,0,0.00085297
37320000,1156920,2023-05-30 20:59:49,0,0.031
37319000,399313,2023-05-30 20:59:55,1,0.0107
37319000,727720,2023-05-30 20:59:55,1,0.0195
37320000,4565803,2023-05-30 20:59:56,0,0.122342
37320000,727740,2023-05-30 20:59:56,1,0.0195
37320000,692584,2023-05-30 20:59:59,1,0.018558
37319000,2907150,2023-05-30 20:59:59,1,0.0779
37317000,727681,2023-05-30 21:00:00,1,0.0195
37317000,3828724,2023-05-30 21:00:01,1,0.1026
37324000,67183,2023-05-30 21:00:06,0,0.0018
37316000,201506,2023-05-30 21:00:09,1,0.0054
37311000,279832,2023-05-30 21:00:09,1,0.0075
37327000,100782,2023-05-30 21:00:14,0,0.0027
37326000,291142,2023-05-30 21:00:14,0,0.0078
37324000,727818,2023-05-30 21:00:15,1,0.0195
37325000,5281487,2023-05-30 21:00:33,0,0.1415
37326000,4016277,2023-05-30 21:00:33,0,0.1076
37307000,22384,2023-05-30 20:57:08,0,0.0006
37308000,7461,2023-05-30 20:57:08,0,0.0002
37326000,3441457,2023-05-30 21:00:33,1,0.0922
37325000,5281487,2023-05-30 21:00:33,0,0.1415
37326000,4016277,2023-05-30 21:00:33,0,0.1076
37324000,18662,2023-05-30 21:00:33,1,0.0005
37314000,2115703,2023-05-30 21:00:35,1,0.0567
37313000,2876832,2023-05-30 21:00:35,1,0.0771
37311000,541009,2023-05-30 21:00:40,1,0.0145
37305000,7461,2023-05-30 20:57:31,0,0.0002
37311000,541009,2023-05-30 21:00:40,1,0.0145
37324000,1866200,2023-05-30 21:00:47,0,0.05
37310000,3731,2023-05-30 21:00:51,1,0.0001
37312000,4208793,2023-05-30 21:00:52,1,0.1128
37313000,1798486,2023-05-30 21:00:52,1,0.0482
37305000,26113,2023-05-30 21:01:06,1,0.0007
37304000,1335483,2023-05-30 21:01:06,1,0.0358
37304000,1425012,2023-05-30 21:01:12,1,0.0382
37304000,1245953,2023-05-30 21:01:18,1,0.0334
37304000,4931588,2023-05-30 21:01:21,1,0.1322
37304000,4931588,2023-05-30 21:01:21,1,0.1322
37304000,925139,2023-05-30 21:01:24,1,0.0248
37304000,4931588,2023-05-30 21:01:26,1,0.1322
37304000,973634,2023-05-30 21:01:26,1,0.0261
37304000,816957,2023-05-30 21:01:30,1,0.0219
37304000,7143716,2023-05-30 21:01:35,1,0.1915
37302000,484926,2023-05-30 21:01:39,1,0.013000000000000001
37303000,3364730,2023-05-30 21:01:41,1,0.0902
37302000,324527,2023-05-30 21:01:41,1,0.0087
37300000,134280,2023-05-30 21:01:41,1,0.0036
37300000,5341360,2023-05-30 21:01:41,1,0.1432
37300000,1253280,2023-05-30 21:01:41,1,0.0336
37300000,4931060,2023-05-30 21:01:41,1,0.1322
37300000,6990020,2023-05-30 21:01:41,1,0.1874
37303000,149212,2023-05-30 21:01:44,0,0.004
37303000,727408,2023-05-30 21:01:55,0,0.0195
37303000,2488110,2023-05-30 21:01:55,0,0.0667
37304000,5588139,2023-05-30 21:01:55,0,0.1498
37304000,727428,2023-05-30 21:01:56,0,0.0195
37304000,727428,2023-05-30 21:01:57,0,0.0195
37304000,727428,2023-05-30 21:01:59,0,0.0195
37304000,399152,2023-05-30 21:02:02,0,0.0107
37304000,7460,2023-05-30 21:02:08,0,0.0002
37323000,1985583,2023-05-30 21:02:14,0,0.0532
37321000,171676,2023-05-30 21:02:14,0,0.0046
37318000,2086076,2023-05-30 21:02:14,0,0.0559
37317000,2141995,2023-05-30 21:02:14,0,0.0574
37304000,134294,2023-05-30 21:02:14,0,0.0036
37315000,2298604,2023-05-30 21:02:14,0,0.0616
37312000,3436435,2023-05-30 21:02:14,0,0.0921
37324000,2705990,2023-05-30 21:02:14,0,0.0725
37316000,3455461,2023-05-30 21:02:14,0,0.0926
37324000,727818,2023-05-30 21:02:15,1,0.0195
37324000,8080646,2023-05-30 21:02:15,1,0.2165
37324000,2142397,2023-05-30 21:02:15,1,0.0574
37324000,16273264,2023-05-30 21:02:15,1,0.436
37324000,5344796,2023-05-30 21:02:15,1,0.1432
37324000,5344796,2023-05-30 21:02:16,1,0.1432
37324000,55638886,2023-05-30 21:02:16,1,1.4907
37324000,18662,2023-05-30 21:00:33,1,0.0005
37314000,2115703,2023-05-30 21:00:35,1,0.0567
37324000,5344796,2023-05-30 21:02:16,1,0.1432
37324000,55638886,2023-05-30 21:02:16,1,1.4907
37302000,5151406,2023-05-30 21:02:20,1,0.1381
37306000,3103859,2023-05-30 21:02:20,1,0.0832
37305000,2051775,2023-05-30 21:02:20,1,0.055
37303000,7229321,2023-05-30 21:02:20,1,0.1938
37301000,276027,2023-05-30 21:02:20,1,0.0074
37303000,421523,2023-05-30 21:02:25,1,0.0113
37320000,5904024,2023-05-30 21:02:27,0,0.1582
37322000,2306499,2023-05-30 21:02:27,0,0.0618
37306000,1522084,2023-05-30 21:02:31,1,0.0408
37306000,197721,2023-05-30 21:02:32,1,0.0053
37320000,1336056,2023-05-30 21:02:34,1,0.0358
37320000,529944,2023-05-30 21:02:34,1,0.0142
37321000,996470,2023-05-30 21:02:37,0,0.0267
37306000,1775765,2023-05-30 21:02:41,1,0.0476
37306000,2007062,2023-05-30 21:02:41,1,0.0538
37306000,727467,2023-05-30 21:02:43,0,0.0195
37304000,11191,2023-05-30 21:02:45,1,0.0003
37303000,1044484,2023-05-30 21:02:45,1,0.027999999999999997
37310000,3492216,2023-05-30 21:02:47,1,0.0936
37301000,3491373,2023-05-30 21:02:51,1,0.0936
37301000,18650500,2023-05-30 21:02:55,1,0.5
37303000,2379931,2023-05-30 21:03:04,1,0.0638
37310000,97006,2023-05-30 21:03:05,0,0.0026
37309000,373090,2023-05-30 21:03:16,1,0.01
37300000,4931060,2023-05-30 21:01:41,1,0.1322
37309000,373090,2023-05-30 21:03:16,1,0.01
37301000,12029572,2023-05-30 21:03:20,1,0.3225
37308000,3730,2023-05-30 21:03:26,0,0.0001
37310000,3731,2023-05-30 21:03:26,0,0.0001
37301000,3409311,2023-05-30 21:03:27,1,0.0914
37300000,1286850,2023-05-30 21:03:27,1,0.0345
37300000,268560,2023-05-30 21:03:33,1,0.0072
37310000,7462,2023-05-30 21:03:42,0,0.0002
37300000,2685600,2023-05-30 21:03:43,1,0.07200000000000001
37300000,727350,2023-05-30 21:03:44,1,0.0195
37300000,727350,2023-05-30 21:03:47,1,0.0195
37303000,727408,2023-05-30 21:03:50,1,0.0195
37303000,2163574,2023-05-30 21:03:50,1,0.057999999999999996
37300000,6714000,2023-05-30 21:03:59,1,0.18
37300000,1044400,2023-05-30 21:04:01,1,0.027999999999999997
37300000,373000,2023-05-30 21:04:03,1,0.01
37300000,4945980,2023-05-30 21:04:04,1,0.1326
37300000,354350,2023-05-30 21:04:05,0,0.0095
37303000,1637601,2023-05-30 21:04:05,0,0.0439
37297000,742210,2023-05-30 21:04:05,1,0.0199
37303000,1753241,2023-05-30 21:04:13,0,0.047
37303000,3730,2023-05-30 21:04:14,0,0.0001
37309000,279817,2023-05-30 21:04:15,0,0.0075
37304000,3730,2023-05-30 21:04:15,0,0.0001
37310000,1470014,2023-05-30 21:04:15,0,0.0394
37298000,2782430,2023-05-30 21:04:20,1,0.0746
37298000,462495,2023-05-30 21:04:35,1,0.0124
37297000,208863,2023-05-30 21:04:35,1,0.0056
37310000,4932382,2023-05-30 21:04:43,0,0.1322
37310000,727545,2023-05-30 21:04:44,0,0.0195
37303000,3118530,2023-05-30 21:04:45,1,0.0836
37302000,611752,2023-05-30 21:04:45,1,0.0164
37302000,5151406,2023-05-30 21:02:20,1,0.1381
37301000,276027,2023-05-30 21:02:20,1,0.0074
37303000,3118530,2023-05-30 21:04:45,1,0.0836
37302000,611752,2023-05-30 21:04:45,1,0.0164
37302000,622943,2023-05-30 21:04:46,1,0.0167
37310000,727545,2023-05-30 21:04:51,0,0.0195
37310000,4932382,2023-05-30 21:04:53,0,0.1322
37310000,727545,2023-05-30 21:04:55,0,0.0195
37310000,100737,2023-05-30 21:05:09,0,0.0027
37306000,2917329,2023-05-30 21:05:10,1,0.0782
37303000,4931456,2023-05-30 21:05:14,1,0.1322
37303000,727408,2023-05-30 21:05:14,1,0.0195
37303000,727408,2023-05-30 21:05:15,1,0.0195
37303000,3525133,2023-05-30 21:05:18,1,0.0945
37303000,2428425,2023-05-30 21:05:19,1,0.0651
37303000,3122261,2023-05-30 21:05:27,1,0.0837
37303000,727408,2023-05-30 21:05:27,0,0.0195
37303000,7904505,2023-05-30 21:05:28,0,0.2119
37303000,3730300,2023-05-30 21:05:29,0,0.1
37303000,3167024,2023-05-30 21:05:29,0,0.0849
37310000,2611700,2023-05-30 21:05:30,0,0.07
37310000,727545,2023-05-30 21:05:33,0,0.0195
37303000,4032454,2023-05-30 21:05:34,1,0.1081
37310000,999,2023-05-30 21:05:38,0,2.68e-05
37310000,868323,2023-05-30 21:05:38,0,0.0232732
37310000,1182727,2023-05-30 21:05:48,1,0.0317
37312000,4537139,2023-05-30 21:05:56,1,0.1216
37314000,2664219,2023-05-30 21:06:05,0,0.0714
37310000,1055873,2023-05-30 21:06:07,1,0.0283
37310000,313404,2023-05-30 21:06:21,1,0.0084
37310000,26117,2023-05-30 21:06:32,1,0.0007
37310000,41041,2023-05-30 21:06:37,1,0.0011
37310000,354445,2023-05-30 21:06:38,1,0.0095
37310000,246246,2023-05-30 21:06:43,1,0.0066
37313000,1063420,2023-05-30 21:06:47,0,0.0285
37319000,1059859,2023-05-30 21:07:07,0,0.0284
37313000,787304,2023-05-30 21:07:09,1,0.0211
37319000,2963128,2023-05-30 21:07:10,0,0.0794
37322000,612080,2023-05-30 21:07:11,0,0.0164
37319000,727720,2023-05-30 21:07:23,1,0.0195
37319000,33587,2023-05-30 21:07:24,1,0.0009
37316000,279870,2023-05-30 21:07:24,1,0.0075
37319000,727720,2023-05-30 21:07:24,1,0.0195
37315000,1220200,2023-05-30 21:07:24,1,0.0327
37319000,3739363,2023-05-30 21:07:28,1,0.1002
37320000,212724,2023-05-30 21:07:42,1,0.0057
37326000,4020010,2023-05-30 21:07:51,0,0.1077
37326000,948080,2023-05-30 21:08:01,1,0.0254
37328000,727896,2023-05-30 21:08:06,0,0.0195
37328000,4927296,2023-05-30 21:08:12,0,0.132
37330000,7466,2023-05-30 21:08:12,0,0.0002
37326000,3732600,2023-05-30 21:08:12,1,0.1
37330000,727935,2023-05-30 21:08:13,0,0.0195
37330000,3019997,2023-05-30 21:08:13,0,0.0809
37331000,403174,2023-05-30 21:08:13,0,0.0108
37335000,291213,2023-05-30 21:08:13,0,0.0078
37336000,1205952,2023-05-30 21:08:13,0,0.0323
37326000,2194768,2023-05-30 21:08:14,1,0.0588
37326000,1940952,2023-05-30 21:08:16,1,0.052000000000000005
37326000,48523,2023-05-30 21:08:22,1,0.0013
37326000,369527,2023-05-30 21:08:31,1,0.0099
37326000,265014,2023-05-30 21:08:31,1,0.0071
37326000,362062,2023-05-30 21:08:31,1,0.0097
37326000,242619,2023-05-30 21:08:31,1,0.0065
37326000,186630,2023-05-30 21:08:32,1,0.005
37326000,59721,2023-05-30 21:08:32,1,0.0016
37337000,3733700,2023-05-30 21:08:44,0,0.1
37327000,500181,2023-05-30 21:08:51,1,0.0134
37303000,3730300,2023-05-30 21:05:29,0,0.1
37327000,500181,2023-05-30 21:08:51,1,0.0134
37327000,1504278,2023-05-30 21:08:52,1,0.0403
37327000,1373633,2023-05-30 21:08:52,1,0.0368
37327000,5509465,2023-05-30 21:08:54,1,0.1476
37327000,5584119,2023-05-30 21:08:56,1,0.1496
37327000,660687,2023-05-30 21:08:57,1,0.0177
37333000,3333836,2023-05-30 21:08:57,0,0.0893
37327000,4695736,2023-05-30 21:08:57,1,0.1258
37338000,74676,2023-05-30 21:08:57,0,0.002
37327000,19996073,2023-05-30 21:08:57,1,0.5357
37327000,432993,2023-05-30 21:08:58,1,0.0116
37327000,108248,2023-05-30 21:08:58,1,0.0029
37327000,377002,2023-05-30 21:09:02,1,0.0101
37327000,18663500,2023-05-30 21:09:13,1,0.5
37327000,936907,2023-05-30 21:09:18,1,0.0251
37326000,2963684,2023-05-30 21:09:34,1,0.0794
37327000,1970865,2023-05-30 21:09:34,1,0.0528
37326000,1937219,2023-05-30 21:09:34,1,0.0519
37326000,190362,2023-05-30 21:09:36,1,0.0051
37326000,3027138,2023-05-30 21:09:39,1,0.0811
37336000,67204,2023-05-30 21:09:42,0,0.0018
37326000,235153,2023-05-30 21:09:45,1,0.0063
37326000,25198782,2023-05-30 21:10:02,1,0.6751
37319000,727720,2023-05-30 21:07:23,1,0.0195
37326000,25198782,2023-05-30 21:10:02,1,0.6751
37328000,246364,2023-05-30 21:10:08,1,0.0066
37328000,358348,2023-05-30 21:10:12,1,0.0096
