mid_price_top,mid_price_mean,mid_price_mid,mid_price_market_top,mid_price_market_mean,mid_price_market_mid,book_imbalance_0.5_1sec,timestamp
36905500,36903000,36903000,36897411.999636926,36899782.387222104,36908105.57768924,171747489.7611986,2023-42-05/30/23 02:42:09
36905500,36903100,36903000,36897411.999636926,36899864.10533132,36908105.57768924,169234611.61694127,2023-42-05/30/23 02:42:10
36905500,36903350,36903000,36897411.999636926,36902637.7758452,36908105.57768924,186358008.53386283,2023-42-05/30/23 02:42:11
36906500,36904950,36905500,36899062.52894859,36899215.85014409,36911919.26729987,158422643.98019013,2023-42-05/30/23 02:42:12
36906500,36904950,36905500,36899062.52894859,36899215.85014409,36911919.26729987,158422643.98019013,2023-42-05/30/23 02:42:13
36906500,36904550,36905500,36899062.52894859,36901040.23513645,36911919.26729987,167417938.0192865,2023-42-05/30/23 02:42:14
36906500,36904350,36905500,36899062.52894859,36900806.46811621,36922982.98429319,188232613.07967195,2023-42-05/30/23 02:42:15
36906500,36904350,36905500,36899062.52894859,36900806.46811621,36922982.98429319,188232613.07967195,2023-42-05/30/23 02:42:16
36915000,36907550,36907750,36915479.166666664,36907800.302461416,36907264.91053678,172654242.1007355,2023-42-05/30/23 02:42:17
36907000,36905000,36905000,36901791.24579125,36906715.5658393,36905369.431365445,164405010.80729666,2023-42-05/30/23 02:42:18
36907000,36905000,36905000,36901791.24579125,36906715.5658393,36905369.431365445,164405010.80729666,2023-42-05/30/23 02:42:19
36908000,36906150,36906000,36904571.428571425,36908356.06093179,36921506.853951596,166691157.76833534,2023-42-05/30/23 02:42:20
36908000,36907350,36906750,36904571.428571425,36907043.327402145,36923030.245185375,131734392.86784315,2023-42-05/30/23 02:42:21
36908000,36907950,36906750,36904571.428571425,36905229.01237429,36922493.19472277,149054036.01560864,2023-42-05/30/23 02:42:22
36908000,36907950,36906750,36904571.428571425,36905229.01237429,36922493.19472277,149054036.01560864,2023-42-05/30/23 02:42:23
36908000,36906850,36906000,36904571.428571425,36904335.00987798,36920995.16948447,147320312.3718526,2023-42-05/30/23 02:42:24
36908000,36906850,36906000,36904571.428571425,36904335.00987798,36920995.16948447,147320312.3718526,2023-42-05/30/23 02:42:25
36908000,36906850,36906000,36904571.428571425,36904335.00987798,36920995.16948447,147320312.3718526,2023-42-05/30/23 02:42:26
36908000,36906850,36906000,36904571.428571425,36904335.00987798,36920995.16948447,147320312.3718526,2023-42-05/30/23 02:42:27
36908000,36906250,36906000,36904571.428571425,36907785.81332243,36921618.06073828,132026430.8968516,2023-42-05/30/23 02:42:28
36908000,36906250,36906000,36903622.149837136,36907770.14492214,36921618.06073828,131308765.86214513,2023-42-05/30/23 02:42:29
36908000,36907400,36907750,36903622.149837136,36904964.27890761,36899755.65123788,139223498.68842825,2023-42-05/30/23 02:42:30
36908000,36907400,36907750,36905986.82476944,36905029.223998144,36899755.65123788,141765527.26233506,2023-42-05/30/23 02:42:31
36908000,36907400,36907750,36905986.82476944,36905029.223998144,36899755.65123788,141765527.26233506,2023-42-05/30/23 02:42:32
36908000,36907400,36907750,36905986.82476944,36905029.223998144,36899755.65123788,141765527.26233506,2023-42-05/30/23 02:42:33
36908000,36907400,36907750,36905986.82476944,36905029.223998144,36899755.65123788,141765527.26233506,2023-42-05/30/23 02:42:34
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:35
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:36
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:37
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:38
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:39
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:40
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:41
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:42
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:43
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:44
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:45
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:46
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:47
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:48
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:49
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:50
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:51
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:52
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:53
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:54
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:55
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:56
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:57
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:58
36908000,36907950,36907750,36905986.82476944,36905636.9252174,36899755.65123788,133751529.1400095,2023-42-05/30/23 02:42:59
36908000,36907950,36907750,36905986.82476944,36899439.91969112,36899755.65123788,132955355.83119002,2023-43-05/30/23 02:43:00
36908000,36907950,36907750,36905986.82476944,36899439.91969112,36899755.65123788,132955355.83119002,2023-43-05/30/23 02:43:01
36908000,36906650,36906000,36903741.93548387,36899134.11777828,36903849.64200477,150401036.62363473,2023-43-05/30/23 02:43:02
36908000,36906650,36906000,36903741.93548387,36899261.9558383,36903849.64200477,151848501.15631992,2023-43-05/30/23 02:43:03
36905500,36903350,36903750,36911447.28434504,36894958.90830347,36918649.79693846,176402010.0882358,2023-43-05/30/23 02:43:04
36905500,36901550,36899000,36911447.28434504,36884794.714686625,36899596.59090909,200305239.44790727,2023-43-05/30/23 02:43:05
36905000,36901200,36899250,36902743.589743584,36895045.65875126,36892417.98713975,191787324.0532575,2023-43-05/30/23 02:43:06
36905000,36901200,36899250,36902743.589743584,36895045.65875126,36892417.98713975,191787324.0532575,2023-43-05/30/23 02:43:07
36902000,36896600,36895250,36898279.279279284,36881935.358906195,36880404.36241611,189980815.88406163,2023-43-05/30/23 02:43:08
36902000,36896600,36895250,36898279.279279284,36881935.358906195,36880404.36241611,189980815.88406163,2023-43-05/30/23 02:43:09
36902000,36897550,36895750,36898279.279279284,36891687.759958126,36896111.84210526,192169371.94834164,2023-43-05/30/23 02:43:10
36902000,36897550,36895750,36898279.279279284,36891740.14151392,36896111.84210526,192201864.54967228,2023-43-05/30/23 02:43:11
36902000,36898100,36895750,36898279.279279284,36885258.814062886,36896111.84210526,197362923.57920069,2023-43-05/30/23 02:43:12
36902000,36899000,36898000,36902744.680851065,36887225.75805333,36903475.32467533,188392989.76564333,2023-43-05/30/23 02:43:13
36902000,36899000,36898000,36902744.680851065,36890207.448812574,36910915.16146689,167027575.59280905,2023-43-05/30/23 02:43:14
36902000,36899000,36898000,36902744.680851065,36890207.448812574,36910915.16146689,167027575.59280905,2023-43-05/30/23 02:43:15
36904000,36902450,36901250,36900803.138373755,36909702.65727141,36918502.16013825,182784108.57846972,2023-43-05/30/23 02:43:16
36904000,36901150,36900750,36900803.138373755,36909049.97361478,36916329.67032967,186775733.69437686,2023-43-05/30/23 02:43:17
36905000,36902350,36903000,36905252.80326198,36901591.173738,36902502.032520324,191673090.930417,2023-43-05/30/23 02:43:18
36905000,36903250,36903750,36905252.80326198,36907722.30720777,36903144.027303755,142948817.04615653,2023-43-05/30/23 02:43:19
36905000,36902750,36903500,36905252.80326198,36913557.66771306,36906083.24022346,174407350.12368935,2023-43-05/30/23 02:43:20
36904000,36900600,36899750,36909998.16513761,36900708.97097625,36907345.755693585,197641823.32343867,2023-43-05/30/23 02:43:21
36904000,36900600,36899750,36909998.16513761,36900708.97097625,36907345.755693585,197641823.32343867,2023-43-05/30/23 02:43:22
36904000,36901000,36900750,36909998.16513761,36909486.99846722,36916095.77309868,182420646.82944638,2023-43-05/30/23 02:43:23
36904000,36901000,36900750,36897627.18016822,36892043.67261021,36915901.40964674,190570465.68683875,2023-43-05/30/23 02:43:24
36904000,36900600,36899750,36897627.18016822,36886037.541824676,36901889.003083244,213120169.9052681,2023-43-05/30/23 02:43:25
36904000,36900600,36899750,36897629.85685072,36886043.15083799,36901889.003083244,213091773.82507977,2023-43-05/30/23 02:43:26
36904000,36901050,36901000,36897629.85685072,36892121.87645147,36915938.009510875,190629561.0537091,2023-43-05/30/23 02:43:27
36904000,36900600,36899750,36897629.85685072,36886038.59198929,36901889.003083244,213174517.7399839,2023-43-05/30/23 02:43:28
36904000,36901000,36900750,36897629.85685072,36892199.55364015,36915901.40964674,191439106.64876696,2023-43-05/30/23 02:43:29
36904000,36901000,36900750,36897629.85685072,36898689.198565975,36915901.40964674,171138887.91602656,2023-43-05/30/23 02:43:30
36904000,36901000,36900750,36897629.85685072,36898689.198565975,36915901.40964674,171138887.91602656,2023-43-05/30/23 02:43:31
36904000,36901000,36900750,36897629.85685072,36898689.198565975,36915901.40964674,171138887.91602656,2023-43-05/30/23 02:43:32
36904000,36901050,36901000,36897629.85685072,36898745.877182834,36915938.009510875,171139186.4921215,2023-43-05/30/23 02:43:33
36904000,36901050,36901000,36897629.85685072,36898745.877182834,36915938.009510875,171139186.4921215,2023-43-05/30/23 02:43:34
36904000,36901050,36901000,36897629.85685072,36898745.877182834,36915938.009510875,171139186.4921215,2023-43-05/30/23 02:43:35
36904000,36901100,36901250,36897629.85685072,36898802.5557997,36915974.609375,171139485.06821635,2023-43-05/30/23 02:43:36
36904000,36901100,36901250,36897629.85685072,36898802.5557997,36915974.609375,171139485.06821635,2023-43-05/30/23 02:43:37
36904000,36901100,36901250,36897641.734032154,36898807.06440051,36915974.609375,171217773.00525776,2023-43-05/30/23 02:43:38
36904000,36901100,36901250,36897641.734032154,36898807.06440051,36915974.609375,171217773.00525776,2023-43-05/30/23 02:43:39
36904000,36901050,36901000,36897641.734032154,36898750.39889004,36915938.009510875,171217474.35324562,2023-43-05/30/23 02:43:40
36904500,36901850,36902500,36898001.21020295,36896990.74113231,36904512.17038539,161009590.30972633,2023-43-05/30/23 02:43:41
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:42
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:43
36904500,36902250,36902500,36898001.21020295,36900108.26780759,36904512.17038539,152311282.41360366,2023-43-05/30/23 02:43:44
36904500,36902250,36902500,36898001.21020295,36900108.26780759,36904512.17038539,152311282.41360366,2023-43-05/30/23 02:43:45
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:46
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:47
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:48
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:49
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:50
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:51
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:52
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:53
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:54
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:55
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:56
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:57
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:58
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-43-05/30/23 02:43:59
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-44-05/30/23 02:44:00
36904500,36902300,36902500,36898001.21020295,36900164.93987049,36904512.17038539,152311584.98949537,2023-44-05/30/23 02:44:01
36904500,36902300,36902500,36898001.21020295,36894164.573714994,36904512.17038539,170141863.25251874,2023-44-05/30/23 02:44:02
36904500,36902300,36902500,36898001.21020295,36894164.573714994,36904512.17038539,170141863.25251874,2023-44-05/30/23 02:44:03
36904500,36902300,36902500,36898001.21020295,36894164.573714994,36904512.17038539,170141863.25251874,2023-44-05/30/23 02:44:04
36904500,36901850,36902500,36898001.21020295,36888532.81273077,36904512.17038539,190944012.0961414,2023-44-05/30/23 02:44:05
36904500,36901850,36902500,36898001.21020295,36888532.81273077,36904512.17038539,190944012.0961414,2023-44-05/30/23 02:44:06
36904500,36902250,36902500,36898001.21020295,36894089.15050786,36904512.17038539,170141336.20803028,2023-44-05/30/23 02:44:07
36904500,36902250,36902500,36898001.21020295,36894089.15050786,36904512.17038539,170141336.20803028,2023-44-05/30/23 02:44:08
36904500,36902250,36902500,36898001.21020295,36894089.15050786,36904512.17038539,170141336.20803028,2023-44-05/30/23 02:44:09
36904500,36902250,36902500,36898001.21020295,36894089.15050786,36904512.17038539,170141336.20803028,2023-44-05/30/23 02:44:10
36904500,36902250,36902500,36898001.21020295,36894089.15050786,36904512.17038539,170141336.20803028,2023-44-05/30/23 02:44:11
36904500,36903100,36903500,36898001.21020295,36895492.088665724,36910844.582593255,158267504.41317773,2023-44-05/30/23 02:44:12
36904500,36903100,36903500,36898001.21020295,36895358.6351318,36909874.24949967,157510574.70660907,2023-44-05/30/23 02:44:13
36904500,36903050,36903500,36898001.21087928,36895284.5530709,36909874.24949967,157506833.20304534,2023-44-05/30/23 02:44:14
36904500,36903050,36903500,36898001.43487859,36895691.96167587,36909874.24949967,156529413.78084913,2023-44-05/30/23 02:44:15
36904500,36903100,36903500,36898001.43487859,36895766.08639169,36909874.24949967,156529950.1595929,2023-44-05/30/23 02:44:16
36904500,36903100,36903500,36898001.43487859,36895766.08639169,36909874.24949967,156529950.1595929,2023-44-05/30/23 02:44:17
36904500,36903100,36903500,36898001.43487859,36895766.08639169,36909874.24949967,156529950.1595929,2023-44-05/30/23 02:44:18
